event_id,customer_id,event_time,event_type,amount,currency,payment_method,failure_reason,attempt_count,successful_payments,failed_payments,customer_age_days,customer_lifetime_value,days_since_last_payment,checkout_duration_seconds,prior_recovery_rate,intervention,recovered,recovered_amount
EVT-006607,CUS-102060,2026-01-03T23:16:00+00:00,checkout.abandoned,8810.59,INR,upi,customer_abandonment,0,2,1,1326,189450.07,75.56,571.6,0.257,ALTERNATIVE_METHOD,1,8810.59
EVT-007651,CUS-101659,2026-01-04T00:00:00+00:00,subscription.failed,3018.78,INR,card,bank_decline,0,2,5,567,123849.89,49.2,772.8,0.504,PAYMENT_LINK,0,0
EVT-005284,CUS-102371,2026-01-04T00:01:00+00:00,checkout.abandoned,9360.08,INR,wallet,customer_abandonment,0,0,3,1245,93065.78,1.51,628.4,0.0,REMINDER,0,0
EVT-005196,CUS-100285,2026-01-04T00:06:00+00:00,payment.failed,22634.01,INR,wallet,transient_failure,1,2,6,77,97746.78,100.52,863.9,0.525,RETRY,1,22634.01
EVT-005469,CUS-100561,2026-01-04T00:31:00+00:00,payment.failed,13687.71,INR,netbanking,insufficient_balance,2,3,5,626,196873.77,53.52,48.9,0.605,ALTERNATIVE_METHOD,0,0
EVT-006226,CUS-100157,2026-01-04T00:55:00+00:00,payment.failed,2865.11,INR,upi,insufficient_balance,1,2,0,523,75206.84,4.56,315.4,0.789,PAYMENT_LINK,1,2865.11
EVT-005770,CUS-102615,2026-01-04T01:00:00+00:00,payment.failed,4869.34,INR,upi,network_error,1,0,0,374,114181.82,75.1,377.6,0.769,WAIT,1,4869.34
EVT-001156,CUS-101892,2026-01-04T01:27:00+00:00,subscription.failed,12787.78,INR,netbanking,expired_method,3,0,4,635,19735.58,81.16,318.7,0.0,STOP,0,0
EVT-000673,CUS-101690,2026-01-04T01:55:00+00:00,payment.failed,30054.61,INR,upi,transient_failure,3,1,1,881,45253.65,27.12,301.5,0.334,WAIT,0,0
EVT-007096,CUS-102884,2026-01-04T02:19:00+00:00,payment.failed,1591.7,INR,card,repeated_failure,0,1,3,878,69014.96,43.54,523.4,0.057,STOP,0,0
EVT-000903,CUS-100237,2026-01-04T02:27:00+00:00,checkout.abandoned,14693.14,INR,netbanking,customer_abandonment,1,0,4,168,189933.18,5.39,34.3,0.0,STOP,0,0
EVT-004667,CUS-101499,2026-01-04T03:23:00+00:00,invoice.overdue,1548.74,INR,card,invoice_delay,1,4,4,447,113418.68,118.44,101.3,0.311,REMINDER,1,1548.74
EVT-000527,CUS-100658,2026-01-04T03:35:00+00:00,payment.failed,10654.75,INR,netbanking,bank_decline,1,0,0,97,66067.29,31.11,745.3,0.0,WAIT,0,0
EVT-001916,CUS-102376,2026-01-04T03:36:00+00:00,payment.degraded,2863.37,INR,card,systemic_degradation,0,0,2,82,84044.02,97.06,414.3,0.0,STOP,0,0
EVT-000890,CUS-101644,2026-01-04T03:41:00+00:00,checkout.abandoned,3617.69,INR,card,customer_abandonment,0,0,1,89,76247.42,26.63,299.4,0.0,PAYMENT_LINK,1,3617.69
EVT-005388,CUS-100713,2026-01-04T04:08:00+00:00,invoice.overdue,6059.25,INR,netbanking,invoice_delay,0,1,3,486,3985.14,90.96,618.9,0.418,ALTERNATIVE_METHOD,0,0
EVT-007123,CUS-101535,2026-01-04T04:17:00+00:00,checkout.abandoned,4782.52,INR,card,customer_abandonment,1,0,0,780,26001.7,91.72,625.7,0.0,STOP,0,0
EVT-008652,CUS-100696,2026-01-04T04:21:00+00:00,checkout.abandoned,7289.53,INR,card,customer_abandonment,0,1,0,370,152701.71,8.75,628.4,0.644,WAIT,0,0
EVT-007587,CUS-101106,2026-01-04T04:49:00+00:00,payment.failed,6447.3,INR,wallet,insufficient_balance,0,2,6,1157,184113.23,81.81,529.2,0.794,RETRY,0,0
EVT-003238,CUS-101477,2026-01-04T06:13:00+00:00,invoice.overdue,6175.79,INR,wallet,invoice_delay,3,0,3,767,131169.83,5.45,420.7,0.0,STOP,0,0
EVT-000226,CUS-101104,2026-01-04T06:20:00+00:00,payment.failed,14154.94,INR,wallet,network_error,3,0,2,638,33442.07,70.36,764.8,0.0,RETRY,0,0
EVT-000781,CUS-100212,2026-01-04T06:24:00+00:00,payment.failed,2638.36,INR,upi,insufficient_balance,3,0,3,1339,220371.96,110.49,243.8,0.0,STOP,0,0
EVT-011738,CUS-102593,2026-01-04T07:14:00+00:00,invoice.overdue,8325.81,INR,upi,invoice_delay,1,3,4,338,194177.58,50.61,700.4,0.856,ALTERNATIVE_METHOD,0,0
EVT-005045,CUS-102533,2026-01-04T07:25:00+00:00,payment.failed,718.84,INR,netbanking,insufficient_balance,3,1,0,105,24615.81,57.37,459.5,0.855,RETRY,0,0
EVT-008280,CUS-101939,2026-01-04T08:44:00+00:00,payment.failed,7207.56,INR,wallet,bank_decline,1,2,1,289,17485.33,108.63,349.7,0.4,RETRY,0,0
EVT-007549,CUS-101910,2026-01-04T09:15:00+00:00,payment.degraded,7474.65,INR,card,systemic_degradation,1,1,3,205,238039.46,50.36,76.5,0.791,PAYMENT_LINK,1,7474.65
EVT-010802,CUS-101163,2026-01-04T09:15:00+00:00,checkout.abandoned,7833.69,INR,card,customer_abandonment,0,2,5,798,36011.68,43.07,26.5,0.069,RETRY,1,7833.69
EVT-007637,CUS-101309,2026-01-04T09:25:00+00:00,subscription.failed,7950.78,INR,card,transient_failure,2,1,5,194,47051.83,11.08,636.9,0.915,ALTERNATIVE_METHOD,0,0
EVT-006939,CUS-102531,2026-01-04T09:26:00+00:00,checkout.abandoned,6537.87,INR,card,customer_abandonment,0,2,4,1155,89683.25,1.43,454.9,0.376,WAIT,0,0
EVT-011933,CUS-102745,2026-01-04T10:05:00+00:00,payment.failed,4236.51,INR,wallet,insufficient_balance,1,6,4,633,183282.78,105.17,54.1,0.771,REMINDER,1,4236.51
EVT-003926,CUS-102221,2026-01-04T10:16:00+00:00,invoice.overdue,9245.48,INR,upi,invoice_delay,1,1,1,85,216898.56,94.78,740.7,0.474,REMINDER,0,0
EVT-000813,CUS-102848,2026-01-04T10:41:00+00:00,payment.failed,8789.83,INR,upi,bank_decline,1,0,3,1187,164217.64,72.57,452.8,0.0,STOP,0,0
EVT-000095,CUS-100583,2026-01-04T10:46:00+00:00,checkout.abandoned,11296.63,INR,card,customer_abandonment,1,0,1,117,127035.02,19.07,245.5,0.0,REMINDER,0,0
EVT-000469,CUS-100596,2026-01-04T10:48:00+00:00,invoice.overdue,10518.69,INR,card,invoice_delay,1,0,0,233,46798.86,100.14,60.9,0.0,ALTERNATIVE_METHOD,1,10518.69
EVT-001603,CUS-102898,2026-01-04T11:52:00+00:00,payment.degraded,3063.96,INR,upi,systemic_degradation,3,0,1,756,120142.3,54.65,73.7,0.0,STOP,0,0
EVT-005648,CUS-100509,2026-01-04T12:21:00+00:00,payment.failed,6761.17,INR,wallet,network_error,3,1,5,271,33416.06,39.94,161.1,0.17,STOP,0,0
EVT-001545,CUS-101136,2026-01-04T13:07:00+00:00,invoice.overdue,5697.89,INR,upi,invoice_delay,1,1,4,74,132218.22,16.47,224.9,0.187,REMINDER,0,0
EVT-011897,CUS-102267,2026-01-04T13:23:00+00:00,subscription.failed,3633.34,INR,upi,transient_failure,0,1,3,1357,174169.8,82.92,688.9,0.228,WAIT,1,3633.34
EVT-001552,CUS-100968,2026-01-04T14:00:00+00:00,payment.failed,34227.4,INR,wallet,expired_method,2,0,2,715,14947.94,15.65,307.9,0.0,STOP,0,0
EVT-004322,CUS-100043,2026-01-04T14:44:00+00:00,payment.failed,2721.31,INR,netbanking,bank_decline,3,2,2,306,5025.31,104.63,38.1,0.556,STOP,0,0
EVT-009705,CUS-100776,2026-01-04T15:18:00+00:00,subscription.failed,2179.35,INR,upi,expired_method,3,2,0,1259,102522.43,33.53,765.3,0.727,STOP,1,2179.35
EVT-008625,CUS-101943,2026-01-04T15:26:00+00:00,payment.failed,7684.96,INR,upi,network_error,1,4,5,273,100470.81,62.9,593.7,0.651,STOP,0,0
EVT-009468,CUS-101438,2026-01-04T15:42:00+00:00,payment.failed,919.89,INR,netbanking,transient_failure,0,4,6,727,96737.06,73.76,722.4,0.578,REMINDER,1,919.89
EVT-005863,CUS-101459,2026-01-04T15:46:00+00:00,checkout.abandoned,15959.28,INR,wallet,customer_abandonment,0,4,4,1199,245181.17,20.26,238.7,0.188,ALTERNATIVE_METHOD,1,15959.28
EVT-007018,CUS-100617,2026-01-04T15:48:00+00:00,checkout.abandoned,22469.66,INR,upi,customer_abandonment,0,2,0,1133,67552.13,69.53,648.1,0.736,RETRY,1,22469.66
EVT-005541,CUS-102732,2026-01-04T16:16:00+00:00,payment.failed,2798.82,INR,upi,insufficient_balance,2,1,3,89,200117.25,83.0,132.8,0.637,STOP,1,2798.82
EVT-008114,CUS-101354,2026-01-04T16:44:00+00:00,checkout.abandoned,3627.86,INR,wallet,customer_abandonment,1,1,1,778,190703.6,112.37,723.1,0.34,RETRY,0,0
EVT-000983,CUS-100420,2026-01-04T16:56:00+00:00,payment.failed,1431.3,INR,wallet,insufficient_balance,1,0,3,1384,116654.31,112.42,840.4,0.0,STOP,0,0
EVT-006323,CUS-102076,2026-01-04T16:58:00+00:00,payment.failed,4730.07,INR,card,transient_failure,2,4,6,329,127424.92,106.4,739.3,0.63,PAYMENT_LINK,0,0
EVT-005588,CUS-101945,2026-01-04T17:16:00+00:00,invoice.overdue,1851.42,INR,upi,invoice_delay,0,3,3,996,111137.04,49.32,339.0,0.903,PAYMENT_LINK,0,0
EVT-011414,CUS-100002,2026-01-04T17:25:00+00:00,subscription.failed,1671.31,INR,wallet,transient_failure,1,0,3,1171,239064.36,17.49,583.5,0.63,PAYMENT_LINK,0,0
EVT-004644,CUS-101339,2026-01-04T18:11:00+00:00,subscription.failed,11828.85,INR,wallet,bank_decline,0,0,4,56,50613.81,13.16,719.2,0.182,STOP,0,0
EVT-011018,CUS-102266,2026-01-04T18:23:00+00:00,checkout.abandoned,1720.31,INR,wallet,customer_abandonment,1,4,7,1238,38516.72,101.07,830.0,0.342,REMINDER,0,0
EVT-006353,CUS-102345,2026-01-04T18:30:00+00:00,payment.failed,7399.64,INR,wallet,repeated_failure,2,2,1,431,205169.19,46.44,615.8,0.514,WAIT,0,0
EVT-001867,CUS-102324,2026-01-04T18:43:00+00:00,payment.failed,2222.84,INR,wallet,insufficient_balance,2,0,1,164,24547.32,100.74,821.8,0.0,STOP,0,0
EVT-011431,CUS-102724,2026-01-04T18:49:00+00:00,payment.failed,650.99,INR,wallet,transient_failure,3,2,4,901,67135.68,25.43,574.0,0.841,STOP,0,0
EVT-002572,CUS-102190,2026-01-04T19:59:00+00:00,payment.failed,4518.85,INR,card,bank_decline,1,3,7,452,210294.77,44.82,167.9,0.83,STOP,0,0
EVT-010331,CUS-100806,2026-01-04T20:27:00+00:00,checkout.abandoned,9321.84,INR,netbanking,customer_abandonment,1,5,0,1080,132233.18,79.76,744.2,0.328,ALTERNATIVE_METHOD,1,9321.84
EVT-010853,CUS-102082,2026-01-04T20:30:00+00:00,payment.failed,2911.1,INR,netbanking,transient_failure,2,3,2,363,155274.87,50.61,73.9,0.036,HUMAN_REVIEW,1,2911.1
EVT-005842,CUS-101702,2026-01-04T20:50:00+00:00,payment.failed,18681.82,INR,upi,repeated_failure,0,2,1,394,68355.06,34.77,116.5,0.132,ALTERNATIVE_METHOD,0,0
EVT-005844,CUS-100787,2026-01-04T21:10:00+00:00,payment.failed,2079.37,INR,card,repeated_failure,3,0,2,1257,95283.15,11.15,638.8,0.244,STOP,0,0
EVT-009604,CUS-102810,2026-01-04T21:12:00+00:00,checkout.abandoned,8277.9,INR,upi,customer_abandonment,0,1,3,117,119308.35,108.69,52.0,0.776,STOP,1,8277.9
EVT-003849,CUS-100949,2026-01-04T21:30:00+00:00,subscription.failed,2074.81,INR,netbanking,transient_failure,2,0,4,634,115636.91,61.02,702.8,0.0,STOP,0,0
EVT-010669,CUS-102750,2026-01-04T21:43:00+00:00,payment.failed,4831.16,INR,upi,network_error,3,2,2,723,105914.25,43.94,659.3,0.925,STOP,0,0
EVT-007209,CUS-101583,2026-01-04T21:50:00+00:00,payment.failed,3368.81,INR,netbanking,expired_method,3,3,2,566,94730.09,83.38,412.9,0.758,STOP,0,0
EVT-006029,CUS-102638,2026-01-04T21:58:00+00:00,payment.failed,3296.43,INR,card,repeated_failure,0,1,4,251,25184.6,18.66,286.7,0.015,PAYMENT_LINK,0,0
EVT-007776,CUS-101987,2026-01-04T22:19:00+00:00,checkout.abandoned,7690.91,INR,netbanking,customer_abandonment,1,0,3,920,172068.94,102.86,678.1,0.142,STOP,0,0
EVT-010809,CUS-101074,2026-01-04T22:20:00+00:00,payment.failed,29266.07,INR,wallet,insufficient_balance,0,5,0,1345,159114.07,42.79,582.7,0.747,STOP,1,29266.07
EVT-006938,CUS-100481,2026-01-04T22:27:00+00:00,payment.failed,6917.46,INR,netbanking,network_error,3,1,4,629,51077.37,10.29,241.7,0.703,PAYMENT_LINK,0,0
EVT-007050,CUS-100922,2026-01-04T23:01:00+00:00,checkout.abandoned,881.01,INR,wallet,customer_abandonment,0,5,3,107,37123.47,94.23,851.4,0.344,PAYMENT_LINK,1,881.01
EVT-000585,CUS-102326,2026-01-04T23:02:00+00:00,payment.failed,2040.28,INR,card,transient_failure,2,0,2,1184,18723.58,65.88,275.5,0.0,STOP,0,0
EVT-011271,CUS-100127,2026-01-04T23:15:00+00:00,checkout.abandoned,2119.97,INR,netbanking,customer_abandonment,1,2,0,1187,208465.21,90.48,819.0,0.279,WAIT,1,2119.97
EVT-002245,CUS-101165,2026-01-05T00:26:00+00:00,payment.failed,1952.24,INR,netbanking,bank_decline,1,0,4,77,245670.35,75.91,689.5,0.0,STOP,0,0
EVT-002954,CUS-100614,2026-01-05T00:34:00+00:00,payment.failed,7356.78,INR,netbanking,insufficient_balance,3,2,5,522,165452.59,59.72,359.3,0.36,STOP,1,7356.78
EVT-007092,CUS-102793,2026-01-05T00:40:00+00:00,subscription.failed,1429.75,INR,wallet,insufficient_balance,3,3,2,522,73661.36,89.74,481.7,0.76,PAYMENT_LINK,1,1429.75
EVT-005730,CUS-101475,2026-01-05T01:43:00+00:00,checkout.abandoned,6163.74,INR,wallet,customer_abandonment,0,1,4,337,40343.51,115.56,247.7,0.155,STOP,0,0
EVT-009327,CUS-100888,2026-01-05T01:46:00+00:00,payment.failed,17192.04,INR,netbanking,repeated_failure,3,0,4,747,83847.86,34.37,336.3,0.0,STOP,0,0
EVT-004928,CUS-100544,2026-01-05T02:11:00+00:00,payment.failed,7938.0,INR,wallet,repeated_failure,2,2,1,1370,64519.09,106.86,361.1,0.889,WAIT,0,0
EVT-009709,CUS-101969,2026-01-05T02:21:00+00:00,invoice.overdue,5525.53,INR,netbanking,invoice_delay,0,1,1,256,6577.36,8.17,498.1,0.761,REMINDER,1,5525.53
EVT-011856,CUS-101527,2026-01-05T02:50:00+00:00,payment.failed,9966.54,INR,upi,bank_decline,3,0,0,284,249423.66,57.35,682.8,0.0,STOP,0,0
EVT-008387,CUS-102816,2026-01-05T04:08:00+00:00,payment.failed,29429.42,INR,upi,transient_failure,3,2,5,1068,17313.3,51.36,391.0,0.45,RETRY,0,0
EVT-004767,CUS-100273,2026-01-05T05:26:00+00:00,invoice.overdue,24523.67,INR,card,invoice_delay,1,1,5,753,166669.53,78.75,39.6,0.625,PAYMENT_LINK,0,0
EVT-005903,CUS-100493,2026-01-05T05:39:00+00:00,payment.failed,3830.32,INR,upi,transient_failure,2,1,3,336,93668.02,33.39,70.2,0.297,RETRY,0,0
EVT-004393,CUS-101326,2026-01-05T06:04:00+00:00,invoice.overdue,2454.63,INR,upi,invoice_delay,3,4,4,930,136162.39,29.03,315.3,0.358,ALTERNATIVE_METHOD,0,0
EVT-001017,CUS-101674,2026-01-05T06:15:00+00:00,checkout.abandoned,19158.04,INR,card,customer_abandonment,0,0,2,777,121681.03,30.09,600.5,0.0,ALTERNATIVE_METHOD,1,19158.04
EVT-006484,CUS-102538,2026-01-05T06:18:00+00:00,checkout.abandoned,3735.27,INR,netbanking,customer_abandonment,1,5,3,1250,120296.89,104.81,364.7,0.436,RETRY,0,0
EVT-008090,CUS-100035,2026-01-05T06:21:00+00:00,payment.failed,11436.19,INR,wallet,bank_decline,3,1,1,412,209076.53,99.91,172.5,0.0,STOP,1,11436.19
EVT-002786,CUS-100214,2026-01-05T07:14:00+00:00,subscription.failed,1658.9,INR,netbanking,insufficient_balance,0,2,3,1219,58600.25,70.51,844.1,0.573,ALTERNATIVE_METHOD,0,0
EVT-001728,CUS-101923,2026-01-05T07:25:00+00:00,checkout.abandoned,2545.11,INR,wallet,customer_abandonment,1,0,0,289,156979.37,35.85,250.0,0.0,RETRY,0,0
EVT-003810,CUS-101177,2026-01-05T07:51:00+00:00,payment.failed,9832.61,INR,wallet,transient_failure,3,3,1,358,208655.77,0.73,313.3,0.454,RETRY,0,0
EVT-005971,CUS-100469,2026-01-05T08:25:00+00:00,payment.degraded,3119.13,INR,card,systemic_degradation,3,2,1,811,120233.84,79.88,213.0,0.192,STOP,1,3119.13
EVT-008373,CUS-102699,2026-01-05T09:26:00+00:00,checkout.abandoned,5737.39,INR,wallet,customer_abandonment,0,5,2,833,130592.34,43.46,132.0,0.737,PAYMENT_LINK,1,5737.39
EVT-009617,CUS-100569,2026-01-05T09:35:00+00:00,payment.failed,6851.71,INR,card,bank_decline,3,2,0,596,198013.1,50.96,283.8,0.84,HUMAN_REVIEW,0,0
EVT-007490,CUS-100283,2026-01-05T09:37:00+00:00,subscription.failed,4677.52,INR,wallet,bank_decline,3,3,2,595,142074.8,113.43,447.3,0.613,PAYMENT_LINK,0,0
EVT-009182,CUS-102152,2026-01-05T10:11:00+00:00,checkout.abandoned,7193.31,INR,card,customer_abandonment,0,1,5,1051,25506.94,55.57,734.3,0.164,HUMAN_REVIEW,1,7193.31
EVT-007777,CUS-101516,2026-01-05T10:18:00+00:00,payment.degraded,10434.64,INR,netbanking,systemic_degradation,3,3,4,1393,157761.23,111.74,382.3,0.155,REMINDER,0,0
EVT-011255,CUS-101671,2026-01-05T10:36:00+00:00,payment.failed,2581.86,INR,wallet,insufficient_balance,0,4,6,1256,75374.48,58.47,84.7,0.927,PAYMENT_LINK,0,0
EVT-005183,CUS-100851,2026-01-05T11:14:00+00:00,invoice.overdue,2157.33,INR,wallet,invoice_delay,1,1,0,381,237565.71,47.73,838.8,0.583,WAIT,0,0
EVT-007102,CUS-102450,2026-01-05T12:34:00+00:00,checkout.abandoned,10420.62,INR,card,customer_abandonment,0,1,2,315,31908.78,38.15,192.3,0.575,REMINDER,1,10420.62
EVT-004877,CUS-101460,2026-01-05T13:03:00+00:00,payment.failed,4524.03,INR,netbanking,transient_failure,3,1,0,480,75152.1,46.0,883.1,0.335,PAYMENT_LINK,0,0
EVT-010046,CUS-102102,2026-01-05T13:34:00+00:00,checkout.abandoned,3092.47,INR,upi,customer_abandonment,0,3,4,1086,162171.88,84.26,626.5,0.329,PAYMENT_LINK,1,3092.47
EVT-004628,CUS-102222,2026-01-05T13:43:00+00:00,checkout.abandoned,8176.64,INR,card,customer_abandonment,1,1,5,479,14588.57,50.4,118.0,0.418,WAIT,1,8176.64
EVT-001276,CUS-102237,2026-01-05T14:31:00+00:00,payment.failed,3470.39,INR,card,transient_failure,0,0,2,155,129696.75,87.9,283.1,0.0,ALTERNATIVE_METHOD,1,3470.39
EVT-000786,CUS-101246,2026-01-05T15:03:00+00:00,payment.degraded,2216.02,INR,wallet,systemic_degradation,2,0,0,1393,206876.05,63.85,822.0,0.0,RETRY,0,0
EVT-009455,CUS-101145,2026-01-05T15:35:00+00:00,checkout.abandoned,8098.17,INR,wallet,customer_abandonment,1,1,0,1368,185857.9,5.97,360.6,0.33,WAIT,1,8098.17
EVT-010300,CUS-101630,2026-01-05T15:54:00+00:00,payment.failed,1710.33,INR,upi,bank_decline,0,7,7,743,29310.0,65.39,889.1,0.027,ALTERNATIVE_METHOD,1,1710.33
EVT-011804,CUS-100888,2026-01-05T16:05:00+00:00,checkout.abandoned,14752.88,INR,netbanking,customer_abandonment,1,2,1,747,83847.86,50.86,354.2,0.258,RETRY,0,0
EVT-005945,CUS-100477,2026-01-05T16:41:00+00:00,subscription.failed,1390.63,INR,wallet,bank_decline,1,3,2,388,104820.92,96.52,760.6,0.675,REMINDER,0,0
EVT-010465,CUS-102037,2026-01-05T16:43:00+00:00,checkout.abandoned,34805.35,INR,wallet,customer_abandonment,0,0,2,1338,205928.19,116.94,372.2,0.765,PAYMENT_LINK,0,0
EVT-004774,CUS-100527,2026-01-05T16:50:00+00:00,payment.failed,5286.6,INR,wallet,bank_decline,3,4,0,328,204868.23,80.58,118.8,0.04,PAYMENT_LINK,0,0
EVT-007305,CUS-101216,2026-01-05T16:56:00+00:00,subscription.failed,3633.75,INR,upi,expired_method,3,1,0,1221,9530.04,54.23,136.4,0.603,STOP,0,0
EVT-010613,CUS-102342,2026-01-05T17:46:00+00:00,checkout.abandoned,2006.8,INR,card,customer_abandonment,1,2,4,1305,145799.3,11.13,883.2,0.551,STOP,0,0
EVT-008290,CUS-100760,2026-01-05T18:03:00+00:00,invoice.overdue,934.32,INR,card,invoice_delay,3,0,1,388,145285.99,57.72,77.4,0.367,STOP,0,0
EVT-010711,CUS-101848,2026-01-05T19:33:00+00:00,payment.failed,5501.75,INR,upi,insufficient_balance,2,2,4,1250,112656.25,67.03,473.4,0.608,PAYMENT_LINK,0,0
EVT-011419,CUS-101423,2026-01-05T20:05:00+00:00,checkout.abandoned,4699.97,INR,card,customer_abandonment,1,6,7,1221,12570.15,43.5,612.1,0.212,REMINDER,0,0
EVT-004963,CUS-102973,2026-01-05T20:07:00+00:00,checkout.abandoned,3347.76,INR,netbanking,customer_abandonment,0,2,2,926,189535.58,64.82,303.0,0.646,RETRY,0,0
EVT-010142,CUS-101800,2026-01-05T20:13:00+00:00,payment.failed,5388.0,INR,netbanking,bank_decline,2,2,2,1071,68808.8,68.82,744.2,0.593,PAYMENT_LINK,0,0
EVT-006647,CUS-101981,2026-01-05T21:54:00+00:00,invoice.overdue,2905.62,INR,netbanking,invoice_delay,2,1,4,388,61791.96,50.48,745.4,0.422,STOP,0,0
EVT-001536,CUS-101488,2026-01-05T22:04:00+00:00,payment.degraded,12528.92,INR,card,systemic_degradation,2,0,1,500,147594.53,0.56,835.3,0.0,ALTERNATIVE_METHOD,0,0
EVT-010290,CUS-102416,2026-01-05T22:15:00+00:00,checkout.abandoned,12478.75,INR,card,customer_abandonment,0,1,3,298,99536.32,45.8,648.8,0.013,PAYMENT_LINK,0,0
EVT-008175,CUS-101773,2026-01-05T22:48:00+00:00,payment.degraded,4541.25,INR,wallet,systemic_degradation,1,2,4,1046,144818.17,59.65,18.9,0.08,ALTERNATIVE_METHOD,0,0
EVT-001013,CUS-100643,2026-01-05T22:56:00+00:00,checkout.abandoned,2291.7,INR,wallet,customer_abandonment,0,0,2,1245,182071.21,63.69,615.8,0.0,PAYMENT_LINK,1,2291.7
EVT-002714,CUS-101351,2026-01-06T00:21:00+00:00,payment.failed,1584.71,INR,netbanking,insufficient_balance,2,1,2,1099,69109.8,102.59,471.4,0.211,STOP,0,0
EVT-001653,CUS-102190,2026-01-06T00:29:00+00:00,subscription.failed,3902.31,INR,card,bank_decline,2,1,3,452,210294.77,42.55,282.2,0.238,REMINDER,0,0
EVT-007226,CUS-100459,2026-01-06T00:40:00+00:00,payment.degraded,3066.92,INR,card,systemic_degradation,3,2,5,1078,64287.76,62.16,743.7,0.145,STOP,0,0
EVT-008503,CUS-100552,2026-01-06T00:47:00+00:00,payment.failed,4427.39,INR,card,repeated_failure,2,1,2,334,199578.99,22.0,374.1,0.562,STOP,0,0
EVT-003594,CUS-100162,2026-01-06T01:49:00+00:00,payment.degraded,3093.01,INR,wallet,systemic_degradation,1,1,3,395,230109.34,97.52,130.2,0.14,WAIT,0,0
EVT-006394,CUS-100050,2026-01-06T02:37:00+00:00,payment.failed,16622.07,INR,card,transient_failure,2,0,2,203,186403.96,33.37,606.6,0.362,PAYMENT_LINK,1,16622.07
EVT-000415,CUS-101514,2026-01-06T02:50:00+00:00,subscription.failed,822.76,INR,wallet,bank_decline,2,0,3,69,202706.42,43.88,790.3,0.0,STOP,0,0
EVT-002120,CUS-102151,2026-01-06T02:51:00+00:00,payment.failed,2294.65,INR,netbanking,transient_failure,0,2,1,875,143427.04,95.09,720.6,0.333,RETRY,1,2294.65
EVT-010999,CUS-101503,2026-01-06T02:53:00+00:00,subscription.failed,4944.34,INR,netbanking,insufficient_balance,2,1,5,533,182151.26,90.19,898.3,0.867,STOP,0,0
EVT-005368,CUS-100421,2026-01-06T02:58:00+00:00,checkout.abandoned,20523.29,INR,card,customer_abandonment,0,0,3,256,182300.41,70.49,609.5,0.0,PAYMENT_LINK,0,0
EVT-004183,CUS-101038,2026-01-06T03:13:00+00:00,checkout.abandoned,585.32,INR,card,customer_abandonment,0,2,2,528,173384.91,31.07,799.0,0.634,PAYMENT_LINK,0,0
EVT-010240,CUS-102619,2026-01-06T04:03:00+00:00,subscription.failed,6613.45,INR,netbanking,bank_decline,0,4,3,1108,156060.28,16.45,84.6,0.515,RETRY,1,6613.45
EVT-009817,CUS-101677,2026-01-06T04:25:00+00:00,subscription.failed,3138.55,INR,upi,insufficient_balance,0,1,0,1282,49574.09,60.65,461.1,0.23,WAIT,1,3138.55
EVT-001923,CUS-102952,2026-01-06T04:30:00+00:00,invoice.overdue,6778.56,INR,wallet,invoice_delay,2,1,4,566,39958.05,38.22,581.8,0.407,STOP,0,0
EVT-000322,CUS-102301,2026-01-06T05:37:00+00:00,checkout.abandoned,21068.66,INR,netbanking,customer_abandonment,0,0,4,354,202428.05,31.52,587.0,0.0,RETRY,0,0
EVT-010452,CUS-101984,2026-01-06T05:52:00+00:00,checkout.abandoned,2158.02,INR,wallet,customer_abandonment,1,3,1,758,50768.78,50.71,716.0,0.889,REMINDER,1,2158.02
EVT-008408,CUS-101560,2026-01-06T05:55:00+00:00,payment.failed,3549.42,INR,card,transient_failure,1,1,5,282,168904.83,92.39,588.4,0.228,STOP,0,0
EVT-006691,CUS-102052,2026-01-06T06:25:00+00:00,payment.failed,5604.1,INR,wallet,transient_failure,0,1,1,969,146309.54,55.49,465.1,0.586,ALTERNATIVE_METHOD,1,5604.1
EVT-007030,CUS-102890,2026-01-06T06:38:00+00:00,checkout.abandoned,1293.03,INR,netbanking,customer_abandonment,1,2,4,371,48856.89,60.29,646.3,0.027,PAYMENT_LINK,1,1293.03
EVT-010393,CUS-101256,2026-01-06T08:42:00+00:00,checkout.abandoned,12370.64,INR,card,customer_abandonment,1,3,7,514,169152.05,113.31,799.1,0.654,WAIT,0,0
EVT-003784,CUS-102875,2026-01-06T09:23:00+00:00,subscription.failed,1311.61,INR,card,insufficient_balance,3,3,5,843,35183.7,4.93,624.1,0.169,STOP,0,0
EVT-009282,CUS-100564,2026-01-06T09:43:00+00:00,payment.failed,6868.66,INR,upi,network_error,3,2,6,659,146399.92,73.16,352.3,0.003,STOP,0,0
EVT-009376,CUS-101521,2026-01-06T10:00:00+00:00,payment.failed,24135.15,INR,wallet,expired_method,0,3,2,913,181582.31,25.38,52.5,0.008,RETRY,1,24135.15
EVT-002784,CUS-101049,2026-01-06T12:01:00+00:00,payment.failed,2314.5,INR,wallet,expired_method,2,0,4,222,148806.53,30.3,415.7,0.0,STOP,0,0
